County,Year,Unemployment Rate,County_Year_Key
Renville County,2012,4.516666666666667,Renville County_2012
Renville County,2013,4.441666666666666,Renville County_2013
Renville County,2014,4.054166666666666,Renville County_2014
Renville County,2015,4.058333333333334,Renville County_2015
Renville County,2016,4.7,Renville County_2016
Republic County,2010,4.033333333333333,Republic County_2010
Republic County,2011,3.8249999999999997,Republic County_2011
Republic County,2012,3.8333333333333335,Republic County_2012
Republic County,2013,3.3833333333333333,Republic County_2013
Republic County,2014,3.091666666666667,Republic County_2014
Republic County,2015,2.816666666666667,Republic County_2015
Republic County,2016,2.9,Republic County_2016
Reynolds County,2010,15.033333333333333,Reynolds County_2010
Reynolds County,2011,13.216666666666667,Reynolds County_2011
Reynolds County,2012,11.0,Reynolds County_2012
Reynolds County,2013,9.424999999999999,Reynolds County_2013
Reynolds County,2014,8.391666666666667,Reynolds County_2014
Reynolds County,2015,6.958333333333333,Reynolds County_2015
Reynolds County,2016,6.666666666666667,Reynolds County_2016
Rhea County,2010,11.466666666666667,Rhea County_2010
Rhea County,2011,11.258333333333333,Rhea County_2011
Rhea County,2012,10.241666666666665,Rhea County_2012
Rhea County,2013,10.666666666666666,Rhea County_2013
Rhea County,2014,8.35,Rhea County_2014
Rhea County,2015,7.575,Rhea County_2015
Rhea County,2016,7.5,Rhea County_2016
Rice County,2010,5.983333333333333,Rice County_2010
Rice County,2011,5.8999999999999995,Rice County_2011
Rice County,2012,5.116666666666666,Rice County_2012
Rice County,2013,4.595833333333333,Rice County_2013
Rice County,2014,3.829166666666667,Rice County_2014
Rice County,2015,3.6999999999999997,Rice County_2015
Rice County,2016,3.783333333333333,Rice County_2016
Rich County,2010,6.2,Rich County_2010
Rich County,2011,7.4750000000000005,Rich County_2011
Rich County,2012,5.508333333333333,Rich County_2012
Rich County,2013,4.7749999999999995,Rich County_2013
Rich County,2014,3.9749999999999996,Rich County_2014
Rich County,2015,3.641666666666667,Rich County_2015
Rich County,2016,3.1,Rich County_2016
Richardson County,2010,5.433333333333334,Richardson County_2010
Richardson County,2011,6.05,Richardson County_2011
Richardson County,2012,5.108333333333333,Richardson County_2012
Richardson County,2013,4.483333333333333,Richardson County_2013
Richardson County,2014,3.625,Richardson County_2014
Richardson County,2015,3.216666666666667,Richardson County_2015
Richardson County,2016,3.3000000000000003,Richardson County_2016
Richland County,2010,7.105555555555556,Richland County_2010
Richland County,2011,7.070833333333334,Richland County_2011
Richland County,2012,6.259722222222222,Richland County_2012
Richland County,2013,5.984722222222222,Richland County_2013
Richland County,2014,4.894444444444444,Richland County_2014
Richland County,2015,4.565277777777777,Richland County_2015
Richland County,2016,4.550000000000001,Richland County_2016
Richland Parish,2010,10.966666666666667,Richland Parish_2010
Richland Parish,2011,10.875,Richland Parish_2011
Richland Parish,2012,9.644444444444444,Richland Parish_2012
Richland Parish,2013,9.641666666666667,Richland Parish_2013
Richland Parish,2014,8.718181818181819,Richland Parish_2014
Richland Parish,2015,8.925,Richland Parish_2015
Richland Parish,2016,7.333333333333333,Richland Parish_2016
Richmond City,2010,9.266666666666667,Richmond City_2010
Richmond City,2011,8.491666666666667,Richmond City_2011
Richmond City,2012,7.466666666666666,Richmond City_2012
Richmond City,2013,6.7749999999999995,Richmond City_2013
Richmond City,2014,6.133333333333333,Richmond City_2014
Richmond City,2015,5.2,Richmond City_2015
Richmond City,2016,4.333333333333333,Richmond City_2016
Richmond County,2010,9.899999999999999,Richmond County_2010
Richmond County,2011,10.080555555555556,Richmond County_2011
Richmond County,2012,9.669444444444444,Richmond County_2012
Richmond County,2013,8.877777777777778,Richmond County_2013
Richmond County,2014,7.205555555555555,Richmond County_2014
Richmond County,2015,6.063888888888889,Richmond County_2015
Richmond County,2016,5.077777777777778,Richmond County_2016
Riley County,2010,4.7,Riley County_2010
Riley County,2011,4.808333333333334,Riley County_2011
Riley County,2012,4.375,Riley County_2012
Riley County,2013,4.258333333333334,Riley County_2013
Riley County,2014,3.725,Riley County_2014
Riley County,2015,3.2916666666666665,Riley County_2015
Riley County,2016,3.0666666666666664,Riley County_2016
Ringgold County,2010,4.0,Ringgold County_2010
Ringgold County,2011,4.591666666666667,Ringgold County_2011
Ringgold County,2012,4.45,Ringgold County_2012
Ringgold County,2013,4.3,Ringgold County_2013
Ringgold County,2014,3.85,Ringgold County_2014
Ringgold County,2015,3.3000000000000003,Ringgold County_2015
Ringgold County,2016,3.6,Ringgold County_2016
Rio Arriba County,2010,8.833333333333334,Rio Arriba County_2010
Rio Arriba County,2011,9.266666666666667,Rio Arriba County_2011
Rio Arriba County,2012,9.174999999999999,Rio Arriba County_2012
Rio Arriba County,2013,9.483333333333333,Rio Arriba County_2013
Rio Arriba County,2014,8.725,Rio Arriba County_2014
Rio Arriba County,2015,8.033333333333333,Rio Arriba County_2015
Rio Arriba County,2016,6.933333333333334,Rio Arriba County_2016
Rio Blanco County,2010,7.8999999999999995,Rio Blanco County_2010
Rio Blanco County,2011,7.858333333333333,Rio Blanco County_2011
Rio Blanco County,2012,8.308333333333334,Rio Blanco County_2012
Rio Blanco County,2013,7.841666666666666,Rio Blanco County_2013
Rio Blanco County,2014,5.933333333333334,Rio Blanco County_2014
Rio Blanco County,2015,5.283333333333333,Rio Blanco County_2015
Rio Blanco County,2016,5.3,Rio Blanco County_2016
Rio Grande County,2010,10.200000000000001,Rio Grande County_2010
Rio Grande County,2011,12.299999999999999,Rio Grande County_2011
Rio Grande County,2012,12.225,Rio Grande County_2012
Rio Grande County,2013,11.583333333333334,Rio Grande County_2013
Rio Grande County,2014,9.225,Rio Grande County_2014
Rio Grande County,2015,6.291666666666667,Rio Grande County_2015
Rio Grande County,2016,5.066666666666666,Rio Grande County_2016
Ripley County,2010,11.316666666666668,Ripley County_2010
Ripley County,2011,10.708333333333334,Ripley County_2011
Ripley County,2012,9.729166666666666,Ripley County_2012
Ripley County,2013,8.924999999999999,Ripley County_2013
Ripley County,2014,7.4125000000000005,Ripley County_2014
Ripley County,2015,6.654166666666666,Ripley County_2015
Ripley County,2016,5.8999999999999995,Ripley County_2016
Ritchie County,2010,8.766666666666667,Ritchie County_2010
Ritchie County,2011,9.125,Ritchie County_2011
Ritchie County,2012,7.383333333333333,Ritchie County_2012
Ritchie County,2013,6.108333333333333,Ritchie County_2013
Ritchie County,2014,6.216666666666666,Ritchie County_2014
Ritchie County,2015,7.033333333333334,Ritchie County_2015
Ritchie County,2016,5.866666666666667,Ritchie County_2016
Riverside County,2010,13.933333333333332,Riverside County_2010
Riverside County,2011,13.145454545454545,Riverside County_2011
Riverside County,2012,11.533333333333333,Riverside County_2012
Riverside County,2013,9.9,Riverside County_2013
Riverside County,2014,8.183333333333334,Riverside County_2014
Riverside County,2015,6.716666666666666,Riverside County_2015
Riverside County,2016,5.966666666666666,Riverside County_2016
Roane County,2010,10.549999999999999,Roane County_2010
Roane County,2011,10.975,Roane County_2011
Roane County,2012,9.995833333333334,Roane County_2012
Roane County,2013,9.65,Roane County_2013
Roane County,2014,8.783333333333333,Roane County_2014
Roane County,2015,9.016666666666667,Roane County_2015
Roane County,2016,7.483333333333334,Roane County_2016
Roanoke City,2010,8.233333333333334,Roanoke City_2010
Roanoke City,2011,8.075000000000001,Roanoke City_2011
Roanoke City,2012,7.2,Roanoke City_2012
Roanoke City,2013,6.6499999999999995,Roanoke City_2013
Roanoke City,2014,5.866666666666667,Roanoke City_2014
Roanoke City,2015,4.858333333333333,Roanoke City_2015
Roanoke City,2016,4.066666666666666,Roanoke City_2016
Roanoke County,2010,6.0,Roanoke County_2010
Roanoke County,2011,5.691666666666666,Roanoke County_2011
Roanoke County,2012,5.216666666666667,Roanoke County_2012
Roanoke County,2013,5.008333333333334,Roanoke County_2013
Roanoke County,2014,4.558333333333334,Roanoke County_2014
Roanoke County,2015,3.908333333333333,Roanoke County_2015
Roanoke County,2016,3.3000000000000003,Roanoke County_2016
Roberts County,2010,4.916666666666667,Roberts County_2010
Roberts County,2011,5.804166666666667,Roberts County_2011
Roberts County,2012,5.447368421052632,Roberts County_2012
Roberts County,2013,4.7375,Roberts County_2013
Roberts County,2014,4.241666666666666,Roberts County_2014
Roberts County,2015,4.266666666666667,Roberts County_2015
Roberts County,2016,4.133333333333334,Roberts County_2016
Robertson County,2010,9.288888888888888,Robertson County_2010
Robertson County,2011,9.591666666666667,Robertson County_2011
Robertson County,2012,8.55483870967742,Robertson County_2012
Robertson County,2013,8.247222222222222,Robertson County_2013
Robertson County,2014,6.269444444444444,Robertson County_2014
Robertson County,2015,5.422222222222222,Robertson County_2015
Robertson County,2016,4.866666666666666,Robertson County_2016
Robeson County,2010,13.266666666666666,Robeson County_2010
Robeson County,2011,14.208333333333334,Robeson County_2011
Robeson County,2012,13.174999999999999,Robeson County_2012
Robeson County,2013,11.775,Robeson County_2013
Robeson County,2014,9.4,Robeson County_2014
Robeson County,2015,8.475,Robeson County_2015
Robeson County,2016,7.3,Robeson County_2016
Rock County,2010,5.644444444444444,Rock County_2010
Rock County,2011,5.458333333333333,Rock County_2011
Rock County,2012,4.838888888888889,Rock County_2012
Rock County,2013,4.669444444444444,Rock County_2013
Rock County,2014,3.7527777777777778,Rock County_2014
Rock County,2015,3.3333333333333335,Rock County_2015
Rock County,2016,3.0999999999999996,Rock County_2016
Rock Island County,2010,8.466666666666667,Rock Island County_2010
Rock Island County,2011,8.541666666666666,Rock Island County_2011
Rock Island County,2012,8.0,Rock Island County_2012
Rock Island County,2013,8.35,Rock Island County_2013
Rock Island County,2014,7.016666666666667,Rock Island County_2014
Rock Island County,2015,6.4750000000000005,Rock Island County_2015
Rock Island County,2016,6.333333333333333,Rock Island County_2016
Rockbridge County,2010,6.966666666666666,Rockbridge County_2010
Rockbridge County,2011,6.7749999999999995,Rockbridge County_2011
Rockbridge County,2012,6.066666666666666,Rockbridge County_2012
Rockbridge County,2013,5.791666666666667,Rockbridge County_2013
Rockbridge County,2014,5.558333333333334,Rockbridge County_2014
Rockbridge County,2015,4.9750000000000005,Rockbridge County_2015
Rockbridge County,2016,4.266666666666667,Rockbridge County_2016
Rockcastle County,2010,9.633333333333333,Rockcastle County_2010
Rockcastle County,2011,11.450000000000001,Rockcastle County_2011
Rockcastle County,2012,10.200000000000001,Rockcastle County_2012
Rockcastle County,2013,9.341666666666667,Rockcastle County_2013
Rockcastle County,2014,7.558333333333334,Rockcastle County_2014
Rockcastle County,2015,6.575,Rockcastle County_2015
Rockcastle County,2016,5.266666666666667,Rockcastle County_2016
Rockingham County,2010,7.977777777777778,Rockingham County_2010
Rockingham County,2011,7.972222222222222,Rockingham County_2011
Rockingham County,2012,7.569444444444445,Rockingham County_2012
Rockingham County,2013,6.705555555555556,Rockingham County_2013
Rockingham County,2014,5.574999999999999,Rockingham County_2014
Rockingham County,2015,4.780555555555555,Rockingham County_2015
Rockingham County,2016,3.855555555555556,Rockingham County_2016
Rockland County,2010,7.333333333333333,Rockland County_2010
Rockland County,2011,7.141666666666667,Rockland County_2011
Rockland County,2012,7.316666666666666,Rockland County_2012
Rockland County,2013,6.241666666666667,Rockland County_2013
Rockland County,2014,5.158333333333333,Rockland County_2014
Rockland County,2015,4.591666666666667,Rockland County_2015
Rockland County,2016,3.9666666666666663,Rockland County_2016
Rockwall County,2010,7.233333333333333,Rockwall County_2010
Rockwall County,2011,7.1000000000000005,Rockwall County_2011
Rockwall County,2012,6.314285714285715,Rockwall County_2012
Rockwall County,2013,5.7250000000000005,Rockwall County_2013
Rockwall County,2014,4.508333333333334,Rockwall County_2014
Rockwall County,2015,3.766666666666666,Rockwall County_2015
Rockwall County,2016,3.466666666666667,Rockwall County_2016
Roger Mills County,2010,3.8000000000000003,Roger Mills County_2010
Roger Mills County,2011,3.2416666666666667,Roger Mills County_2011
Roger Mills County,2012,2.858333333333333,Roger Mills County_2012
Roger Mills County,2013,3.1833333333333336,Roger Mills County_2013
Roger Mills County,2014,2.8000000000000003,Roger Mills County_2014
Roger Mills County,2015,4.058333333333333,Roger Mills County_2015
Roger Mills County,2016,4.933333333333334,Roger Mills County_2016
Rogers County,2010,6.5,Rogers County_2010
Rogers County,2011,5.75,Rogers County_2011
Rogers County,2012,4.9750000000000005,Rogers County_2012
Rogers County,2013,5.125,Rogers County_2013
Rogers County,2014,4.216666666666667,Rogers County_2014
Rogers County,2015,4.233333333333333,Rogers County_2015
Rogers County,2016,4.933333333333334,Rogers County_2016
Rolette County,2010,7.8,Rolette County_2010
Rolette County,2011,10.924999999999999,Rolette County_2011
Rolette County,2012,10.516666666666667,Rolette County_2012
Rolette County,2013,12.225,Rolette County_2013
Rolette County,2014,11.35,Rolette County_2014
Rolette County,2015,10.058333333333334,Rolette County_2015
Rolette County,2016,10.933333333333332,Rolette County_2016
Rooks County,2010,5.6000000000000005,Rooks County_2010
Rooks County,2011,5.341666666666666,Rooks County_2011
Rooks County,2012,4.6499999999999995,Rooks County_2012
Rooks County,2013,4.183333333333333,Rooks County_2013
Rooks County,2014,3.625,Rooks County_2014
Rooks County,2015,4.633333333333334,Rooks County_2015
Rooks County,2016,4.8,Rooks County_2016
Roosevelt County,2010,6.0,Roosevelt County_2010
Roosevelt County,2011,6.425,Roosevelt County_2011
Roosevelt County,2012,6.104166666666667,Roosevelt County_2012
Roosevelt County,2013,5.55,Roosevelt County_2013
Roosevelt County,2014,5.358333333333333,Roosevelt County_2014
