County,Year,Monthly Rent,County_Year_Key
Cameron,2013,842.8333333333334,Cameron County_2013
Cameron,2014,862.3888888888889,Cameron County_2014
Cameron,2015,867.6944444444445,Cameron County_2015
Canadian,2010,1046.75,Canadian County_2010
Canadian,2011,1063.7083333333333,Canadian County_2011
Canadian,2012,1133.8333333333333,Canadian County_2012
Canadian,2013,1224.2916666666667,Canadian County_2013
Canadian,2014,1279.5833333333333,Canadian County_2014
Canadian,2015,1288.8333333333333,Canadian County_2015
Canyon,2010,,Canyon County_2010
Canyon,2011,797.25,Canyon County_2011
Canyon,2012,803.625,Canyon County_2012
Canyon,2013,844.9583333333334,Canyon County_2013
Canyon,2014,868.625,Canyon County_2014
Canyon,2015,919.4583333333334,Canyon County_2015
Cape Girardeau,2010,750.25,Cape Girardeau County_2010
Cape Girardeau,2011,805.5416666666666,Cape Girardeau County_2011
Cape Girardeau,2012,856.5833333333334,Cape Girardeau County_2012
Cape Girardeau,2013,827.0833333333334,Cape Girardeau County_2013
Cape Girardeau,2014,873.7916666666666,Cape Girardeau County_2014
Cape Girardeau,2015,916.0833333333334,Cape Girardeau County_2015
Carroll,2010,1678.5,Carroll County_2010
Carroll,2011,1661.0208333333333,Carroll County_2011
Carroll,2012,1666.5,Carroll County_2012
Carroll,2013,1675.1875,Carroll County_2013
Carroll,2014,1676.1875,Carroll County_2014
Carroll,2015,1722.2291666666667,Carroll County_2015
Carson City,2010,1199.0,Carson City County_2010
Carson City,2011,1193.3333333333333,Carson City County_2011
Carson City,2012,1092.5,Carson City County_2012
Carson City,2013,1149.4166666666667,Carson City County_2013
Carson City,2014,1159.3333333333333,Carson City County_2014
Carson City,2015,1233.8333333333333,Carson City County_2015
Carter,2010,758.0,Carter County_2010
Carter,2011,774.2916666666666,Carter County_2011
Carter,2012,794.0833333333334,Carter County_2012
Carter,2013,820.0833333333334,Carter County_2013
Carter,2014,839.9583333333334,Carter County_2014
Carter,2015,839.125,Carter County_2015
Carver,2010,1525.5,Carver County_2010
Carver,2011,1603.2083333333333,Carver County_2011
Carver,2012,1707.7916666666667,Carver County_2012
Carver,2013,1715.75,Carver County_2013
Carver,2014,1822.125,Carver County_2014
Carver,2015,1853.7916666666667,Carver County_2015
Cascade,2010,,Cascade County_2010
Cascade,2011,1093.2222222222222,Cascade County_2011
Cascade,2012,994.9166666666666,Cascade County_2012
Cascade,2013,1058.1666666666667,Cascade County_2013
Cascade,2014,1072.5833333333333,Cascade County_2014
Cascade,2015,1131.0833333333333,Cascade County_2015
Cass,2010,916.8333333333334,Cass County_2010
Cass,2011,940.6666666666666,Cass County_2011
Cass,2012,992.6851851851852,Cass County_2012
Cass,2013,996.1833333333333,Cass County_2013
Cass,2014,1028.8,Cass County_2014
Cass,2015,1185.7666666666667,Cass County_2015
Catawba,2010,896.0,Catawba County_2010
Catawba,2011,918.1666666666666,Catawba County_2011
Catawba,2012,901.2916666666666,Catawba County_2012
Catawba,2013,874.375,Catawba County_2013
Catawba,2014,869.5416666666666,Catawba County_2014
Catawba,2015,881.0833333333334,Catawba County_2015
Cattaraugus,2010,1238.0,Cattaraugus County_2010
Cattaraugus,2011,1240.9166666666667,Cattaraugus County_2011
Cattaraugus,2012,1264.25,Cattaraugus County_2012
Cattaraugus,2013,1308.0833333333333,Cattaraugus County_2013
Cattaraugus,2014,1240.1666666666667,Cattaraugus County_2014
Cattaraugus,2015,1311.0833333333333,Cattaraugus County_2015
Cayuga,2010,1258.0,Cayuga County_2010
Cayuga,2011,1274.9166666666667,Cayuga County_2011
Cayuga,2012,1282.75,Cayuga County_2012
Cayuga,2013,1303.4166666666667,Cayuga County_2013
Cayuga,2014,1261.5,Cayuga County_2014
Cayuga,2015,1302.9166666666667,Cayuga County_2015
Cecil,2010,1415.0,Cecil County_2010
Cecil,2011,1371.75,Cecil County_2011
Cecil,2012,1360.75,Cecil County_2012
Cecil,2013,1355.4166666666667,Cecil County_2013
Cecil,2014,1347.6666666666667,Cecil County_2014
Cecil,2015,1339.25,Cecil County_2015
Centre,2010,1481.5,Centre County_2010
Centre,2011,1474.9166666666667,Centre County_2011
Centre,2012,1395.25,Centre County_2012
Centre,2013,1490.9166666666667,Centre County_2013
Centre,2014,1352.4166666666667,Centre County_2014
Centre,2015,1555.4166666666667,Centre County_2015
Cerro Gordo,2010,,Cerro Gordo County_2010
Cerro Gordo,2011,,Cerro Gordo County_2011
Cerro Gordo,2012,919.1111111111111,Cerro Gordo County_2012
Cerro Gordo,2013,913.3333333333334,Cerro Gordo County_2013
Cerro Gordo,2014,885.25,Cerro Gordo County_2014
Cerro Gordo,2015,921.0833333333334,Cerro Gordo County_2015
Champaign,2010,,Champaign County_2010
Champaign,2011,,Champaign County_2011
Champaign,2012,983.6666666666666,Champaign County_2012
Champaign,2013,982.0416666666666,Champaign County_2013
Champaign,2014,1014.5833333333334,Champaign County_2014
Champaign,2015,1039.125,Champaign County_2015
Charles,2010,1785.0,Charles County_2010
Charles,2011,1792.1666666666667,Charles County_2011
Charles,2012,1793.9166666666667,Charles County_2012
Charles,2013,1778.4166666666667,Charles County_2013
Charles,2014,1789.9166666666667,Charles County_2014
Charles,2015,1824.75,Charles County_2015
Charleston,2010,1351.1666666666667,Charleston County_2010
Charleston,2011,1389.25,Charleston County_2011
Charleston,2012,1430.5277777777778,Charleston County_2012
Charleston,2013,1497.1944444444443,Charleston County_2013
Charleston,2014,1566.5277777777778,Charleston County_2014
Charleston,2015,1737.3055555555557,Charleston County_2015
Charlotte,2010,1381.6666666666667,Charlotte County_2010
Charlotte,2011,1338.888888888889,Charlotte County_2011
Charlotte,2012,1300.2777777777778,Charlotte County_2012
Charlotte,2013,1340.638888888889,Charlotte County_2013
Charlotte,2014,1502.9722222222222,Charlotte County_2014
Charlotte,2015,1623.4444444444443,Charlotte County_2015
Chatham,2010,906.5,Chatham County_2010
Chatham,2011,945.75,Chatham County_2011
Chatham,2012,982.6666666666666,Chatham County_2012
Chatham,2013,1033.1666666666667,Chatham County_2013
Chatham,2014,1088.9166666666667,Chatham County_2014
Chatham,2015,1114.5,Chatham County_2015
Chaves,2010,908.5,Chaves County_2010
Chaves,2011,942.1666666666666,Chaves County_2011
Chaves,2012,996.3333333333334,Chaves County_2012
Chaves,2013,971.3333333333334,Chaves County_2013
Chaves,2014,969.75,Chaves County_2014
Chaves,2015,993.0833333333334,Chaves County_2015
Chelan,2010,,Chelan County_2010
Chelan,2011,,Chelan County_2011
Chelan,2012,1147.6666666666667,Chelan County_2012
Chelan,2013,1171.9166666666667,Chelan County_2013
Chelan,2014,1222.0833333333333,Chelan County_2014
Chelan,2015,1343.9166666666667,Chelan County_2015
Chemung,2010,1236.0,Chemung County_2010
Chemung,2011,1315.5,Chemung County_2011
Chemung,2012,1358.0416666666667,Chemung County_2012
Chemung,2013,1353.2916666666667,Chemung County_2013
Chemung,2014,1300.0,Chemung County_2014
Chemung,2015,1209.375,Chemung County_2015
Cherokee,2010,1072.625,Cherokee County_2010
Cherokee,2011,1095.7083333333333,Cherokee County_2011
Cherokee,2012,1099.5208333333333,Cherokee County_2012
Cherokee,2013,1086.8333333333333,Cherokee County_2013
Cherokee,2014,1123.5208333333333,Cherokee County_2014
Cherokee,2015,1183.125,Cherokee County_2015
Chesapeake City,2010,1531.0,Chesapeake City County_2010
Chesapeake City,2011,1564.4166666666667,Chesapeake City County_2011
Chesapeake City,2012,1573.0,Chesapeake City County_2012
Chesapeake City,2013,1586.9166666666667,Chesapeake City County_2013
Chesapeake City,2014,1583.9166666666667,Chesapeake City County_2014
Chesapeake City,2015,1606.5833333333333,Chesapeake City County_2015
Chester,2010,2198.25,Chester County_2010
Chester,2011,2282.8333333333335,Chester County_2011
Chester,2012,2347.2916666666665,Chester County_2012
Chester,2013,2418.3333333333335,Chester County_2013
Chester,2014,2519.625,Chester County_2014
Chester,2015,2562.2083333333335,Chester County_2015
Chesterfield,2010,1376.6666666666667,Chesterfield County_2010
Chesterfield,2011,1410.6944444444443,Chesterfield County_2011
Chesterfield,2012,1451.1666666666667,Chesterfield County_2012
Chesterfield,2013,1489.8055555555557,Chesterfield County_2013
Chesterfield,2014,1506.4444444444443,Chesterfield County_2014
Chesterfield,2015,1540.5555555555557,Chesterfield County_2015
Chippewa,2010,1046.5,Chippewa County_2010
Chippewa,2011,987.9166666666666,Chippewa County_2011
Chippewa,2012,825.9166666666666,Chippewa County_2012
Chippewa,2013,848.1666666666666,Chippewa County_2013
Chippewa,2014,883.0,Chippewa County_2014
Chippewa,2015,855.75,Chippewa County_2015
Chittenden,2010,,Chittenden County_2010
Chittenden,2011,1604.45,Chittenden County_2011
Chittenden,2012,1451.3333333333333,Chittenden County_2012
Chittenden,2013,1475.75,Chittenden County_2013
Chittenden,2014,1521.4166666666667,Chittenden County_2014
Chittenden,2015,1807.4583333333333,Chittenden County_2015
Christian,2010,875.25,Christian County_2010
Christian,2011,898.625,Christian County_2011
Christian,2012,913.25,Christian County_2012
Christian,2013,888.9583333333334,Christian County_2013
Christian,2014,851.0,Christian County_2014
Christian,2015,869.0416666666666,Christian County_2015
Churchill,2010,1106.0,Churchill County_2010
Churchill,2011,1075.8333333333333,Churchill County_2011
Churchill,2012,1085.6666666666667,Churchill County_2012
Churchill,2013,1077.9166666666667,Churchill County_2013
Churchill,2014,1033.1666666666667,Churchill County_2014
Churchill,2015,1054.9166666666667,Churchill County_2015
Citrus,2010,1015.25,Citrus County_2010
Citrus,2011,906.9583333333334,Citrus County_2011
Citrus,2012,852.7083333333334,Citrus County_2012
Citrus,2013,894.5,Citrus County_2013
Citrus,2014,921.375,Citrus County_2014
Citrus,2015,964.875,Citrus County_2015
Clackamas,2010,1530.125,Clackamas County_2010
Clackamas,2011,1705.4166666666667,Clackamas County_2011
Clackamas,2012,1775.7291666666667,Clackamas County_2012
Clackamas,2013,1829.8958333333333,Clackamas County_2013
Clackamas,2014,1985.5625,Clackamas County_2014
Clackamas,2015,2159.4166666666665,Clackamas County_2015
Clallam,2010,1154.75,Clallam County_2010
Clallam,2011,1174.8333333333333,Clallam County_2011
Clallam,2012,1142.875,Clallam County_2012
Clallam,2013,1216.0416666666667,Clallam County_2013
Clallam,2014,1174.5,Clallam County_2014
Clallam,2015,1293.875,Clallam County_2015
Clark,2010,1030.25,Clark County_2010
Clark,2011,1126.5833333333333,Clark County_2011
Clark,2012,1143.0572916666667,Clark County_2012
Clark,2013,1174.828125,Clark County_2013
Clark,2014,1207.84375,Clark County_2014
Clark,2015,1279.765625,Clark County_2015
Clarke,2010,1092.5,Clarke County_2010
Clarke,2011,981.0833333333334,Clarke County_2011
Clarke,2012,973.8333333333334,Clarke County_2012
Clarke,2013,963.5833333333334,Clarke County_2013
Clarke,2014,982.0,Clarke County_2014
Clarke,2015,1082.5,Clarke County_2015
Clatsop,2010,,Clatsop County_2010
Clatsop,2011,,Clatsop County_2011
Clatsop,2012,1122.111111111111,Clatsop County_2012
Clatsop,2013,1150.9166666666667,Clatsop County_2013
Clatsop,2014,1188.25,Clatsop County_2014
Clatsop,2015,1279.9166666666667,Clatsop County_2015
Clay,2010,1095.1,Clay County_2010
Clay,2011,1152.0166666666667,Clay County_2011
Clay,2012,1170.8115942028985,Clay County_2012
Clay,2013,1194.625,Clay County_2013
Clay,2014,1230.25,Clay County_2014
Clay,2015,1281.4027777777778,Clay County_2015
Clayton,2010,805.75,Clayton County_2010
Clayton,2011,804.6666666666666,Clayton County_2011
Clayton,2012,802.6666666666666,Clayton County_2012
Clayton,2013,813.9166666666666,Clayton County_2013
Clayton,2014,817.875,Clayton County_2014
Clayton,2015,815.7083333333334,Clayton County_2015
Clermont,2010,1201.8333333333333,Clermont County_2010
Clermont,2011,1288.5,Clermont County_2011
Clermont,2012,1231.1666666666667,Clermont County_2012
Clermont,2013,1346.6944444444443,Clermont County_2013
Clermont,2014,1422.2222222222222,Clermont County_2014
Clermont,2015,1444.6666666666667,Clermont County_2015
Cleveland,2010,1003.0,Cleveland County_2010
Cleveland,2011,1045.7916666666667,Cleveland County_2011
Cleveland,2012,1049.5,Cleveland County_2012
Cleveland,2013,1135.9583333333333,Cleveland County_2013
Cleveland,2014,1167.9166666666667,Cleveland County_2014
Cleveland,2015,1212.3333333333333,Cleveland County_2015
Clinton,2010,1181.75,Clinton County_2010
Clinton,2011,1181.4583333333333,Clinton County_2011
Clinton,2012,1118.095238095238,Clinton County_2012
Clinton,2013,1159.375,Clinton County_2013
Clinton,2014,1155.5833333333333,Clinton County_2014
Clinton,2015,1160.25,Clinton County_2015
Cobb,2010,1230.5,Cobb County_2010
Cobb,2011,1232.6527777777778,Cobb County_2011
Cobb,2012,1209.25,Cobb County_2012
Cobb,2013,1231.0833333333333,Cobb County_2013
Cobb,2014,1269.5416666666667,Cobb County_2014
Cobb,2015,1334.6805555555557,Cobb County_2015
Cochise,2010,977.5,Cochise County_2010
Cochise,2011,986.5833333333334,Cochise County_2011
Cochise,2012,1006.25,Cochise County_2012
Cochise,2013,940.125,Cochise County_2013
Cochise,2014,940.375,Cochise County_2014
Cochise,2015,897.6666666666666,Cochise County_2015
Coconino,2010,1460.0,Coconino County_2010
Coconino,2011,1445.75,Coconino County_2011
Coconino,2012,1487.9166666666667,Coconino County_2012
Coconino,2013,1480.6666666666667,Coconino County_2013
Coconino,2014,1542.4166666666667,Coconino County_2014
Coconino,2015,1614.5833333333333,Coconino County_2015
Coffee,2010,938.8333333333334,Coffee County_2010
Coffee,2011,916.8055555555555,Coffee County_2011
Coffee,2012,939.8888888888889,Coffee County_2012
Coffee,2013,941.6111111111111,Coffee County_2013
Coffee,2014,952.0,Coffee County_2014
Coffee,2015,971.6666666666666,Coffee County_2015
Colbert,2010,976.25,Colbert County_2010
Colbert,2011,957.375,Colbert County_2011
Colbert,2012,879.875,Colbert County_2012
Colbert,2013,892.0833333333334,Colbert County_2013
Colbert,2014,846.875,Colbert County_2014
Colbert,2015,940.75,Colbert County_2015
Cole,2010,991.5,Cole County_2010
Cole,2011,939.3333333333334,Cole County_2011
Cole,2012,934.0,Cole County_2012
Cole,2013,901.8333333333334,Cole County_2013
Cole,2014,824.75,Cole County_2014
Cole,2015,715.75,Cole County_2015
Coles,2010,,Coles County_2010
Coles,2011,,Coles County_2011
Coles,2012,1324.6666666666667,Coles County_2012
Coles,2013,1266.9166666666667,Coles County_2013
Coles,2014,1282.0,Coles County_2014
Coles,2015,1249.9166666666667,Coles County_2015
Collin,2010,1622.7,Collin County_2010
Collin,2011,1628.6,Collin County_2011
Collin,2012,1653.8833333333334,Collin County_2012
Collin,2013,1723.1166666666666,Collin County_2013
Collin,2014,1815.2333333333333,Collin County_2014
Collin,2015,1912.7833333333333,Collin County_2015
Colonial Heights City,2010,1143.0,Colonial Heights City County_2010
Colonial Heights City,2011,1160.1666666666667,Colonial Heights City County_2011
Colonial Heights City,2012,1175.6666666666667,Colonial Heights City County_2012
Colonial Heights City,2013,1160.5833333333333,Colonial Heights City County_2013
Colonial Heights City,2014,1207.25,Colonial Heights City County_2014
Colonial Heights City,2015,1216.4166666666667,Colonial Heights City County_2015
Columbia,2010,1176.1666666666667,Columbia County_2010
Columbia,2011,1171.388888888889,Columbia County_2011
Columbia,2012,1124.4,Columbia County_2012
Columbia,2013,1124.1875,Columbia County_2013
Columbia,2014,1127.0,Columbia County_2014
Columbia,2015,1236.2105263157894,Columbia County_2015
Columbiana,2010,738.75,Columbiana County_2010
Columbiana,2011,750.0,Columbiana County_2011
Columbiana,2012,756.5833333333334,Columbiana County_2012
Columbiana,2013,778.0833333333334,Columbiana County_2013
Columbiana,2014,806.2916666666666,Columbiana County_2014
Columbiana,2015,829.7083333333334,Columbiana County_2015
Comal,2010,1286.0,Comal County_2010
Comal,2011,1261.75,Comal County_2011
Comal,2012,1289.1666666666667,Comal County_2012
Comal,2013,1351.3333333333333,Comal County_2013
Comal,2014,1424.6666666666667,Comal County_2014
Comal,2015,1488.5,Comal County_2015
Comanche,2010,801.5,Comanche County_2010
Comanche,2011,785.25,Comanche County_2011
Comanche,2012,746.75,Comanche County_2012
Comanche,2013,731.6666666666666,Comanche County_2013
Comanche,2014,744.5833333333334,Comanche County_2014
Comanche,2015,739.0,Comanche County_2015
Contra Costa,2010,2187.5588235294117,Contra Costa County_2010
Contra Costa,2011,2277.3529411764707,Contra Costa County_2011
Contra Costa,2012,2343.7549019607845,Contra Costa County_2012
Contra Costa,2013,2407.529411764706,Contra Costa County_2013
Contra Costa,2014,2568.377450980392,Contra Costa County_2014
Contra Costa,2015,2876.357843137255,Contra Costa County_2015
Cook,2010,1580.1382978723404,Cook County_2010
Cook,2011,1541.5673758865248,Cook County_2011
Cook,2012,1522.3812056737588,Cook County_2012
Cook,2013,1572.3475177304965,Cook County_2013
Cook,2014,1633.395390070922,Cook County_2014
Cook,2015,1671.6471631205675,Cook County_2015
Coos,2010,845.0,Coos County_2010
Coos,2011,888.5,Coos County_2011
Coos,2012,933.0833333333334,Coos County_2012
Coos,2013,970.6666666666666,Coos County_2013
Coos,2014,920.5833333333334,Coos County_2014
Coos,2015,1014.8333333333334,Coos County_2015
Cortland,2010,1239.5,Cortland County_2010
Cortland,2011,1248.0,Cortland County_2011
Cortland,2012,1286.75,Cortland County_2012
Cortland,2013,1316.3333333333333,Cortland County_2013
Cortland,2014,1259.8333333333333,Cortland County_2014
Cortland,2015,1321.3333333333333,Cortland County_2015
Coryell,2010,1027.0,Coryell County_2010
Coryell,2011,968.0833333333334,Coryell County_2011
Coryell,2012,900.8333333333334,Coryell County_2012
Coryell,2013,904.75,Coryell County_2013
Coryell,2014,892.8333333333334,Coryell County_2014
Coryell,2015,874.0833333333334,Coryell County_2015
Coweta,2010,1193.5,Coweta County_2010
Coweta,2011,1178.0833333333333,Coweta County_2011
Coweta,2012,1166.5,Coweta County_2012
Coweta,2013,1148.8333333333333,Coweta County_2013
Coweta,2014,1216.9166666666667,Coweta County_2014
Coweta,2015,1302.25,Coweta County_2015
Cowlitz,2010,1065.5,Cowlitz County_2010
Cowlitz,2011,1030.4166666666667,Cowlitz County_2011
